n,seed,final_overlap,alpha,success_rate
16384,18,0.988647,0.1300,1.0000
16384,19,0.989258,0.1300,1.0000
16384,20,0.989502,0.1300,1.0000
16384,21,0.989624,0.1300,1.0000
16384,22,0.989990,0.1300,1.0000
16384,23,0.987305,0.1300,1.0000
16384,24,0.989380,0.1300,1.0000
16384,25,0.990112,0.1300,1.0000
16384,26,0.986572,0.1300,1.0000
16384,27,0.990356,0.1300,1.0000
16384,28,0.987061,0.1300,1.0000
16384,29,0.989258,0.1300,1.0000
16384,0,0.983276,0.1325,1.0000
16384,1,0.985474,0.1325,1.0000
16384,2,0.987183,0.1325,1.0000
16384,3,0.987793,0.1325,1.0000
16384,4,0.989258,0.1325,1.0000
16384,5,0.986572,0.1325,1.0000
16384,6,0.985596,0.1325,1.0000
16384,7,0.988892,0.1325,1.0000
16384,8,0.989502,0.1325,1.0000
16384,9,0.986816,0.1325,1.0000
16384,10,0.984375,0.1325,1.0000
16384,11,0.989502,0.1325,1.0000
16384,12,0.986694,0.1325,1.0000
16384,13,0.988403,0.1325,1.0000
16384,14,0.988892,0.1325,1.0000
16384,15,0.986938,0.1325,1.0000
16384,16,0.988281,0.1325,1.0000
16384,17,0.982666,0.1325,1.0000
16384,18,0.987061,0.1325,1.0000
16384,19,0.987305,0.1325,1.0000
16384,20,0.988525,0.1325,1.0000
16384,21,0.989136,0.1325,1.0000
16384,22,0.987915,0.1325,1.0000
16384,23,0.986206,0.1325,1.0000
16384,24,0.987305,0.1325,1.0000
16384,25,0.988647,0.1325,1.0000
16384,26,0.985840,0.1325,1.0000
16384,27,0.987427,0.1325,1.0000
16384,28,0.985596,0.1325,1.0000
16384,29,0.987183,0.1325,1.0000
16384,0,0.982666,0.1350,1.0000
16384,1,0.983887,0.1350,1.0000
16384,2,0.986694,0.1350,1.0000
16384,3,0.985840,0.1350,1.0000
16384,4,0.987793,0.1350,1.0000
16384,5,0.986572,0.1350,1.0000
16384,6,0.985474,0.1350,1.0000
16384,7,0.989502,0.1350,1.0000
16384,8,0.987549,0.1350,1.0000
16384,9,0.985718,0.1350,1.0000
16384,10,0.985474,0.1350,1.0000
16384,11,0.988281,0.1350,1.0000
16384,12,0.985474,0.1350,1.0000
16384,13,0.987183,0.1350,1.0000
16384,14,0.987671,0.1350,1.0000
16384,15,0.987671,0.1350,1.0000
16384,16,0.988159,0.1350,1.0000
16384,17,0.981689,0.1350,1.0000
16384,18,0.985962,0.1350,1.0000
16384,19,0.985352,0.1350,1.0000
16384,20,0.987061,0.1350,1.0000
16384,21,0.987305,0.1350,1.0000
16384,22,0.987183,0.1350,1.0000
16384,23,0.983521,0.1350,1.0000
16384,24,0.987793,0.1350,1.0000
16384,25,0.986328,0.1350,1.0000
16384,26,0.985962,0.1350,1.0000
16384,27,0.986572,0.1350,1.0000
16384,28,0.985596,0.1350,1.0000
16384,29,0.986328,0.1350,1.0000
16384,0,0.982544,0.1375,1.0000
16384,1,0.983521,0.1375,1.0000
16384,2,0.986206,0.1375,1.0000
16384,3,0.986450,0.1375,1.0000
16384,4,0.987915,0.1375,1.0000
16384,5,0.982910,0.1375,1.0000
16384,6,0.983765,0.1375,1.0000
16384,7,0.988159,0.1375,1.0000
16384,8,0.985107,0.1375,1.0000
16384,9,0.984741,0.1375,1.0000
16384,10,0.983521,0.1375,1.0000
16384,11,0.987793,0.1375,1.0000
16384,12,0.984497,0.1375,1.0000
16384,13,0.985718,0.1375,1.0000
16384,14,0.986938,0.1375,1.0000
16384,15,0.984497,0.1375,1.0000
16384,16,0.987427,0.1375,1.0000
16384,17,0.980591,0.1375,1.0000
16384,18,0.984009,0.1375,1.0000
16384,19,0.983521,0.1375,1.0000
16384,20,0.985962,0.1375,1.0000
16384,21,0.987305,0.1375,1.0000
16384,22,0.985352,0.1375,1.0000
16384,23,0.984619,0.1375,1.0000
16384,24,0.986450,0.1375,1.0000
16384,25,0.986450,0.1375,1.0000
16384,26,0.982910,0.1375,1.0000
16384,27,0.986572,0.1375,1.0000
16384,28,0.983521,0.1375,1.0000
16384,29,0.986816,0.1375,1.0000
16384,0,0.980713,0.1400,1.0000
16384,1,0.982056,0.1400,1.0000
16384,2,0.984375,0.1400,1.0000
16384,3,0.983765,0.1400,1.0000
16384,4,0.984741,0.1400,1.0000
16384,5,0.983032,0.1400,1.0000
16384,6,0.981934,0.1400,1.0000
16384,7,0.986816,0.1400,1.0000
16384,8,0.986572,0.1400,1.0000
16384,9,0.984863,0.1400,1.0000
16384,10,0.980957,0.1400,1.0000
16384,11,0.988037,0.1400,1.0000
16384,12,0.984497,0.1400,1.0000
16384,13,0.984253,0.1400,1.0000
16384,14,0.987427,0.1400,1.0000
16384,15,0.982422,0.1400,1.0000
16384,16,0.986206,0.1400,1.0000
16384,17,0.979492,0.1400,1.0000
16384,18,0.981812,0.1400,1.0000
16384,19,0.983398,0.1400,1.0000
16384,20,0.986572,0.1400,1.0000
16384,21,0.986328,0.1400,1.0000
16384,22,0.983521,0.1400,1.0000
16384,23,0.982910,0.1400,1.0000
16384,24,0.984253,0.1400,1.0000
16384,25,0.985596,0.1400,1.0000
16384,26,0.983154,0.1400,1.0000
16384,27,0.985107,0.1400,1.0000
16384,28,0.981079,0.1400,1.0000
16384,29,0.984131,0.1400,1.0000
16384,0,0.978149,0.1425,1.0000
16384,1,0.982422,0.1425,1.0000
16384,2,0.983765,0.1425,1.0000
16384,3,0.983032,0.1425,1.0000
16384,4,0.983887,0.1425,1.0000
16384,5,0.979980,0.1425,1.0000
16384,6,0.980835,0.1425,1.0000
16384,7,0.984619,0.1425,1.0000
16384,8,0.984741,0.1425,1.0000
16384,9,0.984985,0.1425,1.0000
16384,10,0.979858,0.1425,1.0000
16384,11,0.985474,0.1425,1.0000
16384,12,0.984131,0.1425,1.0000
16384,13,0.984375,0.1425,1.0000
16384,14,0.985474,0.1425,1.0000
16384,15,0.979858,0.1425,1.0000
16384,16,0.985352,0.1425,1.0000
16384,17,0.978882,0.1425,1.0000
16384,18,0.981445,0.1425,1.0000
16384,19,0.982422,0.1425,1.0000
16384,20,0.984985,0.1425,1.0000
16384,21,0.984131,0.1425,1.0000
16384,22,0.983032,0.1425,1.0000
16384,23,0.980713,0.1425,1.0000
16384,24,0.983643,0.1425,1.0000
16384,25,0.983643,0.1425,1.0000
16384,26,0.981689,0.1425,1.0000
16384,27,0.983521,0.1425,1.0000
16384,28,0.981079,0.1425,1.0000
16384,29,0.982666,0.1425,1.0000
16384,0,0.978760,0.1450,1.0000
16384,1,0.980469,0.1450,1.0000
16384,2,0.981201,0.1450,1.0000
16384,3,0.982056,0.1450,1.0000
16384,4,0.983276,0.1450,1.0000
16384,5,0.979614,0.1450,1.0000
16384,6,0.978516,0.1450,1.0000
16384,7,0.982056,0.1450,1.0000
16384,8,0.982178,0.1450,1.0000
16384,9,0.980103,0.1450,1.0000
16384,10,0.978271,0.1450,1.0000
16384,11,0.985596,0.1450,1.0000
16384,12,0.982788,0.1450,1.0000
16384,13,0.984131,0.1450,1.0000
16384,14,0.983643,0.1450,1.0000
16384,15,0.978394,0.1450,1.0000
16384,16,0.983887,0.1450,1.0000
16384,17,0.975586,0.1450,1.0000
16384,18,0.979492,0.1450,1.0000
16384,19,0.979248,0.1450,1.0000
16384,20,0.984497,0.1450,1.0000
16384,21,0.984131,0.1450,1.0000
16384,22,0.983765,0.1450,1.0000
16384,23,0.980103,0.1450,1.0000
16384,24,0.981812,0.1450,1.0000
16384,25,0.982910,0.1450,1.0000
16384,26,0.979858,0.1450,1.0000
16384,27,0.980469,0.1450,1.0000
16384,28,0.980957,0.1450,1.0000
16384,29,0.982056,0.1450,1.0000
16384,0,0.976562,0.1475,1.0000
16384,1,0.978638,0.1475,1.0000
16384,2,0.980713,0.1475,1.0000
16384,3,0.979614,0.1475,1.0000
16384,4,0.981201,0.1475,1.0000
16384,5,0.976440,0.1475,1.0000
16384,6,0.977173,0.1475,1.0000
16384,7,0.980103,0.1475,1.0000
16384,8,0.980713,0.1475,1.0000
16384,9,0.977417,0.1475,1.0000
16384,10,0.977417,0.1475,1.0000
16384,11,0.983032,0.1475,1.0000
16384,12,0.982300,0.1475,1.0000
16384,13,0.982422,0.1475,1.0000
16384,14,0.983032,0.1475,1.0000
16384,15,0.978271,0.1475,1.0000
16384,16,0.980713,0.1475,1.0000
16384,17,0.976685,0.1475,1.0000
16384,18,0.976685,0.1475,1.0000
16384,19,0.977905,0.1475,1.0000
16384,20,0.983276,0.1475,1.0000
16384,21,0.983032,0.1475,1.0000
16384,22,0.980347,0.1475,1.0000
16384,23,0.977783,0.1475,1.0000
16384,24,0.980103,0.1475,1.0000
16384,25,0.981812,0.1475,1.0000
16384,26,0.979736,0.1475,1.0000
16384,27,0.979370,0.1475,1.0000
16384,28,0.979248,0.1475,1.0000
16384,29,0.979614,0.1475,1.0000
16384,0,0.976929,0.1500,1.0000
16384,1,0.976685,0.1500,1.0000
16384,2,0.980713,0.1500,1.0000
16384,3,0.979614,0.1500,1.0000
16384,4,0.978516,0.1500,1.0000
16384,5,0.973999,0.1500,1.0000
16384,6,0.976929,0.1500,1.0000
16384,7,0.979614,0.1500,1.0000
16384,8,0.976562,0.1500,1.0000
16384,9,0.975830,0.1500,1.0000
16384,10,0.974731,0.1500,1.0000
16384,11,0.983154,0.1500,1.0000
16384,12,0.980469,0.1500,1.0000
16384,13,0.981079,0.1500,1.0000
16384,14,0.980347,0.1500,1.0000
16384,15,0.974976,0.1500,1.0000
16384,16,0.979858,0.1500,1.0000
16384,17,0.973877,0.1500,1.0000
16384,18,0.975220,0.1500,1.0000
16384,19,0.976929,0.1500,1.0000
16384,20,0.980347,0.1500,1.0000
16384,21,0.983276,0.1500,1.0000
16384,22,0.978394,0.1500,1.0000
16384,23,0.977051,0.1500,1.0000
16384,24,0.978516,0.1500,1.0000
16384,25,0.979614,0.1500,1.0000
16384,26,0.979736,0.1500,1.0000
16384,27,0.979492,0.1500,1.0000
16384,28,0.976196,0.1500,1.0000
16384,29,0.978638,0.1500,1.0000
16384,0,0.975342,0.1525,1.0000
16384,1,0.974976,0.1525,1.0000
16384,2,0.979004,0.1525,1.0000
16384,3,0.979248,0.1525,1.0000
16384,4,0.978271,0.1525,1.0000
16384,5,0.972290,0.1525,1.0000
16384,6,0.973389,0.1525,1.0000
16384,7,0.978027,0.1525,1.0000
16384,8,0.977417,0.1525,1.0000
16384,9,0.974731,0.1525,1.0000
16384,10,0.973633,0.1525,1.0000
16384,11,0.980957,0.1525,1.0000
16384,12,0.979858,0.1525,1.0000
16384,13,0.978638,0.1525,1.0000
16384,14,0.977539,0.1525,1.0000
16384,15,0.972412,0.1525,1.0000
16384,16,0.980713,0.1525,1.0000
16384,17,0.972168,0.1525,1.0000
16384,18,0.974854,0.1525,1.0000
16384,19,0.974243,0.1525,1.0000
16384,20,0.980957,0.1525,1.0000
16384,21,0.979980,0.1525,1.0000
16384,22,0.976440,0.1525,1.0000
16384,23,0.976440,0.1525,1.0000
16384,24,0.976074,0.1525,1.0000
16384,25,0.978027,0.1525,1.0000
16384,26,0.978027,0.1525,1.0000
16384,27,0.979248,0.1525,1.0000
16384,28,0.976807,0.1525,1.0000
16384,29,0.975952,0.1525,1.0000
16384,0,0.971924,0.1550,1.0000
16384,1,0.972778,0.1550,1.0000
16384,2,0.979614,0.1550,1.0000
16384,3,0.978271,0.1550,1.0000
16384,4,0.977051,0.1550,1.0000
16384,5,0.970947,0.1550,1.0000
16384,6,0.972900,0.1550,1.0000
16384,7,0.978760,0.1550,1.0000
16384,8,0.974609,0.1550,1.0000
16384,9,0.974243,0.1550,1.0000
16384,10,0.972534,0.1550,1.0000
16384,11,0.980103,0.1550,1.0000
16384,12,0.977905,0.1550,1.0000
16384,13,0.977905,0.1550,1.0000
16384,14,0.976685,0.1550,1.0000
16384,15,0.974243,0.1550,1.0000
16384,16,0.978271,0.1550,1.0000
16384,17,0.970215,0.1550,1.0000
16384,18,0.975220,0.1550,1.0000
16384,19,0.974487,0.1550,1.0000
16384,20,0.977783,0.1550,1.0000
16384,21,0.979736,0.1550,1.0000
16384,22,0.975586,0.1550,1.0000
16384,23,0.972168,0.1550,1.0000
16384,24,0.975098,0.1550,1.0000
16384,25,0.979248,0.1550,1.0000
16384,26,0.977661,0.1550,1.0000
16384,27,0.977173,0.1550,1.0000
16384,28,0.976562,0.1550,1.0000
16384,29,0.975098,0.1550,1.0000
16384,0,0.969482,0.1575,1.0000
16384,1,0.974731,0.1575,1.0000
16384,2,0.977295,0.1575,1.0000
16384,3,0.973999,0.1575,1.0000
16384,4,0.976440,0.1575,1.0000
16384,5,0.969116,0.1575,1.0000
16384,6,0.969238,0.1575,1.0000
16384,7,0.978271,0.1575,1.0000
16384,8,0.973145,0.1575,1.0000
16384,9,0.975220,0.1575,1.0000
16384,10,0.970581,0.1575,1.0000
16384,11,0.979492,0.1575,1.0000
16384,12,0.974976,0.1575,1.0000
16384,13,0.976685,0.1575,1.0000
16384,14,0.975098,0.1575,1.0000
16384,15,0.971069,0.1575,1.0000
16384,16,0.974365,0.1575,1.0000
16384,17,0.966431,0.1575,1.0000
16384,18,0.971558,0.1575,1.0000
16384,19,0.973145,0.1575,1.0000
16384,20,0.975464,0.1575,1.0000
16384,21,0.978149,0.1575,1.0000
16384,22,0.973877,0.1575,1.0000
16384,23,0.971802,0.1575,1.0000
16384,24,0.975220,0.1575,1.0000
16384,25,0.976685,0.1575,1.0000
16384,26,0.977417,0.1575,1.0000
16384,27,0.977173,0.1575,1.0000
16384,28,0.975708,0.1575,1.0000
16384,29,0.972656,0.1575,1.0000
16384,0,0.965332,0.1600,1.0000
16384,1,0.974976,0.1600,1.0000
16384,2,0.975098,0.1600,1.0000
16384,3,0.975708,0.1600,1.0000
16384,4,0.974121,0.1600,1.0000
16384,5,0.966797,0.1600,1.0000
16384,6,0.968994,0.1600,1.0000
16384,7,0.975708,0.1600,1.0000
16384,8,0.973999,0.1600,1.0000
16384,9,0.972168,0.1600,1.0000
16384,10,0.970459,0.1600,1.0000
16384,11,0.976074,0.1600,1.0000
16384,12,0.972412,0.1600,1.0000
16384,13,0.973877,0.1600,1.0000
16384,14,0.976196,0.1600,1.0000
16384,15,0.968262,0.1600,1.0000
16384,16,0.974365,0.1600,1.0000
16384,17,0.967407,0.1600,1.0000
16384,18,0.973267,0.1600,1.0000
16384,19,0.970459,0.1600,1.0000
16384,20,0.976562,0.1600,1.0000
16384,21,0.975586,0.1600,1.0000
16384,22,0.971191,0.1600,1.0000
16384,23,0.971191,0.1600,1.0000
16384,24,0.973145,0.1600,1.0000
16384,25,0.974243,0.1600,1.0000
16384,26,0.973633,0.1600,1.0000
16384,27,0.973145,0.1600,1.0000
16384,28,0.973511,0.1600,1.0000
16384,29,0.972534,0.1600,1.0000
16384,0,0.962646,0.1625,1.0000
16384,1,0.971313,0.1625,1.0000
16384,2,0.971680,0.1625,1.0000
16384,3,0.974121,0.1625,1.0000
16384,4,0.972046,0.1625,1.0000
16384,5,0.964355,0.1625,1.0000
16384,6,0.965454,0.1625,1.0000
16384,7,0.977905,0.1625,1.0000
16384,8,0.972900,0.1625,1.0000
16384,9,0.970215,0.1625,1.0000
16384,10,0.968506,0.1625,1.0000
16384,11,0.975952,0.1625,1.0000
16384,12,0.970825,0.1625,1.0000
16384,13,0.974609,0.1625,1.0000
16384,14,0.973877,0.1625,1.0000
16384,15,0.968750,0.1625,1.0000
16384,16,0.973755,0.1625,1.0000
16384,17,0.966309,0.1625,1.0000
16384,18,0.970093,0.1625,1.0000
16384,19,0.969360,0.1625,1.0000
16384,20,0.974854,0.1625,1.0000
16384,21,0.974731,0.1625,1.0000
16384,22,0.972412,0.1625,1.0000
16384,23,0.971436,0.1625,1.0000
16384,24,0.971680,0.1625,1.0000
16384,25,0.974854,0.1625,1.0000
16384,26,0.973633,0.1625,1.0000
16384,27,0.973022,0.1625,1.0000
16384,28,0.973877,0.1625,1.0000
16384,29,0.969604,0.1625,1.0000
16384,0,0.960205,0.1650,1.0000
16384,1,0.972412,0.1650,1.0000
16384,2,0.967407,0.1650,1.0000
16384,3,0.972656,0.1650,1.0000
16384,4,0.972046,0.1650,1.0000
16384,5,0.962891,0.1650,1.0000
16384,6,0.963135,0.1650,1.0000
16384,7,0.974243,0.1650,1.0000
16384,8,0.970825,0.1650,1.0000
16384,9,0.969849,0.1650,1.0000
16384,10,0.966919,0.1650,1.0000
16384,11,0.973389,0.1650,1.0000
16384,12,0.969360,0.1650,1.0000
16384,13,0.969604,0.1650,1.0000
16384,14,0.972778,0.1650,1.0000
16384,15,0.964844,0.1650,1.0000
16384,16,0.970459,0.1650,1.0000
16384,17,0.963867,0.1650,1.0000
16384,18,0.968506,0.1650,1.0000
16384,19,0.969849,0.1650,1.0000
16384,20,0.971680,0.1650,1.0000
16384,21,0.971558,0.1650,1.0000
16384,22,0.967529,0.1650,1.0000
16384,23,0.968384,0.1650,1.0000
16384,24,0.969116,0.1650,1.0000
16384,25,0.971802,0.1650,1.0000
16384,26,0.969971,0.1650,1.0000
16384,27,0.970459,0.1650,1.0000
16384,28,0.969971,0.1650,1.0000
16384,29,0.967407,0.1650,1.0000
16384,0,0.960327,0.1675,1.0000
16384,1,0.968018,0.1675,1.0000
16384,2,0.966431,0.1675,1.0000
16384,3,0.970215,0.1675,1.0000
16384,4,0.967651,0.1675,1.0000
16384,5,0.963623,0.1675,1.0000
16384,6,0.959839,0.1675,1.0000
16384,7,0.972900,0.1675,1.0000
16384,8,0.966309,0.1675,1.0000
16384,9,0.968506,0.1675,1.0000
16384,10,0.966064,0.1675,1.0000
16384,11,0.970459,0.1675,1.0000
16384,12,0.965576,0.1675,1.0000
16384,13,0.963135,0.1675,1.0000
16384,14,0.971313,0.1675,1.0000
16384,15,0.963013,0.1675,1.0000
16384,16,0.968628,0.1675,1.0000
16384,17,0.963623,0.1675,1.0000
16384,18,0.968384,0.1675,1.0000
16384,19,0.966309,0.1675,1.0000
16384,20,0.969727,0.1675,1.0000
16384,21,0.970581,0.1675,1.0000
16384,22,0.967651,0.1675,1.0000
16384,23,0.967773,0.1675,1.0000
16384,24,0.966431,0.1675,1.0000
16384,25,0.973145,0.1675,1.0000
16384,26,0.969604,0.1675,1.0000
16384,27,0.967773,0.1675,1.0000
16384,28,0.967529,0.1675,1.0000
16384,29,0.965088,0.1675,1.0000
16384,0,0.957642,0.1700,1.0000
16384,1,0.966919,0.1700,1.0000
16384,2,0.965210,0.1700,1.0000
16384,3,0.965820,0.1700,1.0000
16384,4,0.966675,0.1700,1.0000
16384,5,0.963135,0.1700,1.0000
16384,6,0.955444,0.1700,1.0000
16384,7,0.970947,0.1700,1.0000
16384,8,0.966797,0.1700,1.0000
16384,9,0.966431,0.1700,1.0000
16384,10,0.965210,0.1700,1.0000
16384,11,0.969849,0.1700,1.0000
16384,12,0.963013,0.1700,1.0000
16384,13,0.963257,0.1700,1.0000
16384,14,0.968628,0.1700,1.0000
16384,15,0.962646,0.1700,1.0000
16384,16,0.967041,0.1700,1.0000
16384,17,0.963501,0.1700,1.0000
16384,18,0.967163,0.1700,1.0000
16384,19,0.962402,0.1700,1.0000
16384,20,0.966064,0.1700,1.0000
16384,21,0.969727,0.1700,1.0000
16384,22,0.960938,0.1700,1.0000
16384,23,0.966431,0.1700,1.0000
16384,24,0.963501,0.1700,1.0000
16384,25,0.971436,0.1700,1.0000
16384,26,0.967773,0.1700,1.0000
16384,27,0.962524,0.1700,1.0000
16384,28,0.965942,0.1700,1.0000
16384,29,0.964600,0.1700,1.0000
16384,0,0.958618,0.1725,1.0000
16384,1,0.961182,0.1725,1.0000
16384,2,0.964233,0.1725,1.0000
16384,3,0.964478,0.1725,1.0000
16384,4,0.963257,0.1725,1.0000
16384,5,0.962524,0.1725,1.0000
16384,6,0.956665,0.1725,1.0000
16384,7,0.966797,0.1725,1.0000
16384,8,0.963989,0.1725,1.0000
16384,9,0.966797,0.1725,1.0000
16384,10,0.962036,0.1725,1.0000
16384,11,0.968384,0.1725,1.0000
16384,12,0.963257,0.1725,1.0000
16384,13,0.964111,0.1725,1.0000
16384,14,0.968384,0.1725,1.0000
16384,15,0.958984,0.1725,1.0000
16384,16,0.964966,0.1725,1.0000
16384,17,0.959839,0.1725,1.0000
16384,18,0.968506,0.1725,1.0000
16384,19,0.962158,0.1725,1.0000
16384,20,0.963501,0.1725,1.0000
16384,21,0.967041,0.1725,1.0000
16384,22,0.962280,0.1725,1.0000
16384,23,0.964355,0.1725,1.0000
16384,24,0.962280,0.1725,1.0000
16384,25,0.969482,0.1725,1.0000
16384,26,0.964966,0.1725,1.0000
16384,27,0.958740,0.1725,1.0000
16384,28,0.964478,0.1725,1.0000
16384,29,0.963623,0.1725,1.0000
16384,0,0.956177,0.1750,1.0000
16384,1,0.962402,0.1750,1.0000
16384,2,0.961060,0.1750,1.0000
16384,3,0.960693,0.1750,1.0000
16384,4,0.961792,0.1750,1.0000
16384,5,0.957275,0.1750,1.0000
16384,6,0.954346,0.1750,1.0000
16384,7,0.965698,0.1750,1.0000
16384,8,0.962158,0.1750,1.0000
16384,9,0.964600,0.1750,1.0000
16384,10,0.961182,0.1750,1.0000
16384,11,0.967041,0.1750,1.0000
16384,12,0.956665,0.1750,1.0000
16384,13,0.957764,0.1750,1.0000
16384,14,0.968384,0.1750,1.0000
16384,15,0.958618,0.1750,1.0000
16384,16,0.962769,0.1750,1.0000
16384,17,0.958740,0.1750,1.0000
16384,18,0.964111,0.1750,1.0000
16384,19,0.957520,0.1750,1.0000
16384,20,0.959961,0.1750,1.0000
16384,21,0.965454,0.1750,1.0000
16384,22,0.960693,0.1750,1.0000
16384,23,0.963623,0.1750,1.0000
16384,24,0.959839,0.1750,1.0000
16384,25,0.965576,0.1750,1.0000
16384,26,0.961914,0.1750,1.0000
16384,27,0.958252,0.1750,1.0000
16384,28,0.963379,0.1750,1.0000
16384,29,0.962158,0.1750,1.0000
16384,0,0.955322,0.1775,1.0000
16384,1,0.957764,0.1775,1.0000
16384,2,0.958862,0.1775,1.0000
16384,3,0.962158,0.1775,1.0000
16384,4,0.959106,0.1775,1.0000
16384,5,0.954712,0.1775,1.0000
16384,6,0.950562,0.1775,1.0000
16384,7,0.962158,0.1775,1.0000
16384,8,0.959961,0.1775,1.0000
16384,9,0.959717,0.1775,1.0000
16384,10,0.959473,0.1775,1.0000
16384,11,0.964722,0.1775,1.0000
16384,12,0.955933,0.1775,1.0000
16384,13,0.955322,0.1775,1.0000
16384,14,0.966797,0.1775,1.0000
16384,15,0.957764,0.1775,1.0000
16384,16,0.958984,0.1775,1.0000
16384,17,0.955933,0.1775,1.0000
16384,18,0.963623,0.1775,1.0000
16384,19,0.956665,0.1775,1.0000
16384,20,0.958008,0.1775,1.0000
16384,21,0.961914,0.1775,1.0000
16384,22,0.960938,0.1775,1.0000
16384,23,0.959351,0.1775,1.0000
16384,24,0.956909,0.1775,1.0000
16384,25,0.964600,0.1775,1.0000
16384,26,0.958862,0.1775,1.0000
16384,27,0.953491,0.1775,1.0000
16384,28,0.961914,0.1775,1.0000
16384,29,0.961548,0.1775,1.0000
16384,0,0.955933,0.1800,0.9667
16384,1,0.957520,0.1800,0.9667
16384,2,0.956543,0.1800,0.9667
16384,3,0.958740,0.1800,0.9667
16384,4,0.959351,0.1800,0.9667
16384,5,0.951050,0.1800,0.9667
16384,6,0.949219,0.1800,0.9667
16384,7,0.962036,0.1800,0.9667
16384,8,0.958130,0.1800,0.9667
16384,9,0.959839,0.1800,0.9667
16384,10,0.960815,0.1800,0.9667
16384,11,0.961182,0.1800,0.9667
16384,12,0.957275,0.1800,0.9667
16384,13,0.950806,0.1800,0.9667
16384,14,0.966064,0.1800,0.9667
16384,15,0.953613,0.1800,0.9667
16384,16,0.958252,0.1800,0.9667
16384,17,0.953857,0.1800,0.9667
16384,18,0.962158,0.1800,0.9667
16384,19,0.953735,0.1800,0.9667
16384,20,0.957520,0.1800,0.9667
16384,21,0.956665,0.1800,0.9667
16384,22,0.958740,0.1800,0.9667
16384,23,0.957520,0.1800,0.9667
16384,24,0.953247,0.1800,0.9667
16384,25,0.961304,0.1800,0.9667
16384,26,0.955200,0.1800,0.9667
16384,27,0.956665,0.1800,0.9667
16384,28,0.959717,0.1800,0.9667
16384,29,0.957275,0.1800,0.9667
16384,0,0.952881,0.1825,0.9000
16384,1,0.954346,0.1825,0.9000
16384,2,0.953247,0.1825,0.9000
16384,3,0.956299,0.1825,0.9000
16384,4,0.959717,0.1825,0.9000
16384,5,0.947388,0.1825,0.9000
16384,6,0.948486,0.1825,0.9000
16384,7,0.959106,0.1825,0.9000
16384,8,0.954346,0.1825,0.9000
16384,9,0.955811,0.1825,0.9000
16384,10,0.958740,0.1825,0.9000
16384,11,0.958130,0.1825,0.9000
16384,12,0.952393,0.1825,0.9000
16384,13,0.948120,0.1825,0.9000
16384,14,0.963745,0.1825,0.9000
16384,15,0.951172,0.1825,0.9000
16384,16,0.957397,0.1825,0.9000
16384,17,0.952148,0.1825,0.9000
16384,18,0.960205,0.1825,0.9000
16384,19,0.953979,0.1825,0.9000
16384,20,0.955322,0.1825,0.9000
16384,21,0.958984,0.1825,0.9000
16384,22,0.956909,0.1825,0.9000
16384,23,0.954712,0.1825,0.9000
16384,24,0.951538,0.1825,0.9000
16384,25,0.962280,0.1825,0.9000
16384,26,0.955322,0.1825,0.9000
16384,27,0.955200,0.1825,0.9000
16384,28,0.958252,0.1825,0.9000
16384,29,0.956421,0.1825,0.9000
16384,0,0.951660,0.1850,0.8333
16384,1,0.954956,0.1850,0.8333
16384,2,0.950317,0.1850,0.8333
16384,3,0.954590,0.1850,0.8333
16384,4,0.959473,0.1850,0.8333
16384,5,0.945068,0.1850,0.8333
16384,6,0.944336,0.1850,0.8333
16384,7,0.956055,0.1850,0.8333
16384,8,0.952026,0.1850,0.8333
16384,9,0.955078,0.1850,0.8333
16384,10,0.951904,0.1850,0.8333
16384,11,0.954956,0.1850,0.8333
16384,12,0.948608,0.1850,0.8333
16384,13,0.947388,0.1850,0.8333
16384,14,0.962280,0.1850,0.8333
16384,15,0.949829,0.1850,0.8333
16384,16,0.953491,0.1850,0.8333
16384,17,0.952393,0.1850,0.8333
16384,18,0.957031,0.1850,0.8333
16384,19,0.950317,0.1850,0.8333
16384,20,0.955811,0.1850,0.8333
16384,21,0.955322,0.1850,0.8333
16384,22,0.954224,0.1850,0.8333
16384,23,0.952393,0.1850,0.8333
16384,24,0.951294,0.1850,0.8333
16384,25,0.958008,0.1850,0.8333
16384,26,0.952148,0.1850,0.8333
16384,27,0.953735,0.1850,0.8333
16384,28,0.957764,0.1850,0.8333
16384,29,0.955566,0.1850,0.8333
16384,0,0.949463,0.1875,0.6333
16384,1,0.951904,0.1875,0.6333
16384,2,0.946289,0.1875,0.6333
16384,3,0.953735,0.1875,0.6333
16384,4,0.955811,0.1875,0.6333
16384,5,0.940674,0.1875,0.6333
16384,6,0.944092,0.1875,0.6333
16384,7,0.953979,0.1875,0.6333
16384,8,0.953003,0.1875,0.6333
16384,9,0.951294,0.1875,0.6333
16384,10,0.952026,0.1875,0.6333
16384,11,0.954956,0.1875,0.6333
16384,12,0.947998,0.1875,0.6333
16384,13,0.947388,0.1875,0.6333
16384,14,0.957764,0.1875,0.6333
16384,15,0.945923,0.1875,0.6333
16384,16,0.948730,0.1875,0.6333
16384,17,0.946777,0.1875,0.6333
16384,18,0.954712,0.1875,0.6333
16384,19,0.950684,0.1875,0.6333
16384,20,0.954468,0.1875,0.6333
16384,21,0.952515,0.1875,0.6333
16384,22,0.953369,0.1875,0.6333
16384,23,0.951660,0.1875,0.6333
16384,24,0.947998,0.1875,0.6333
16384,25,0.952148,0.1875,0.6333
16384,26,0.949219,0.1875,0.6333
